index,type,value,combination,label
4287,i32,xmlBufGrow,i32	xml	Buf	Grow	,-1
4288,i64,xmlBufUse,i64	xml	Buf	Use	,38
4289,i32*,__errno_location,i	errno	location	,37
4290,i32*,__errno_location,i	errno	location	,37
4291,i64,xmlBufAvail,i64	xml	Buf	Avail	,40
4292,i32*,__errno_location,i	errno	location	,37
4293,i32*,__errno_location,i	errno	location	,37
4294,i32*,__errno_location,i	errno	location	,37
4295,i32*,__errno_location,i	errno	location	,37
4296,i32*,__errno_location,i	errno	location	,37
4297,i8*,getcwd,i8*	getcwd	,-1
4298,i32*,__errno_location,i	errno	location	,37
4299,i32,xmlNanoHTTPReturnCode,i32	xml	Nano	H	T	T	P	Return	Code	,-1
4300,i8*,xmlStrstr,i8*	xml	Strstr	,45
4301,i8*,xmlStrstr,i8*	xml	Strstr	,45
4302,i8*,xmlNanoHTTPEncoding,i8*	xml	Nano	H	T	T	P	Encoding	,-1
4303,i32*,__errno_location,i	errno	location	,37
4304,_xmlCharEncodingHandler*,xmlFindCharEncodingHandler,xml	Char	Encoding	Handler*	xml	Find	Char	Encoding	Handler	,34
4305,i8*,xmlNanoHTTPRedir,i8*	xml	Nano	H	T	T	P	Redir	,-1
4306,i32*,__errno_location,i	errno	location	,37
4307,i32,xmlStrncasecmp,i32	xml	Strncasecmp	,68
4308,i32,xmlStrncasecmp,i32	xml	Strncasecmp	,68
4309,i32*,__errno_location,i	errno	location	,37
4310,i32,xmlNoNetExists,i32	xml	No	Net	Exists	,165
4311,i32,xmlCatalogGetDefaults,i32	xml	Catalog	Get	Defaults	,166
4312,i32,xmlCatalogGetDefaults,i32	xml	Catalog	Get	Defaults	,166
4313,i32,xmlCatalogGetDefaults,i32	xml	Catalog	Get	Defaults	,166
4314,i32*,__errno_location,i	errno	location	,37
4315,i32,xmlCatalogGetDefaults,i32	xml	Catalog	Get	Defaults	,166
4316,i32,xmlCatalogGetDefaults,i32	xml	Catalog	Get	Defaults	,166
4317,i32,xmlNoNetExists,i32	xml	No	Net	Exists	,165
4318,i32,xmlCatalogGetDefaults,i32	xml	Catalog	Get	Defaults	,166
4319,i32,xmlCatalogGetDefaults,i32	xml	Catalog	Get	Defaults	,166
4320,i32,xmlCatalogGetDefaults,i32	xml	Catalog	Get	Defaults	,166
4321,i32,xmlCatalogGetDefaults,i32	xml	Catalog	Get	Defaults	,166
4322,i32*,__errno_location,i	errno	location	,37
4323,i32*,__errno_location,i	errno	location	,37
4324,i32*,__errno_location,i	errno	location	,37
4325,i32*,__errno_location,i	errno	location	,37
4326,i32,xmlNoNetExists,i32	xml	No	Net	Exists	,165
4327,i8*,xmlCanonicPath,i8*	xml	Canonic	Path	,-1
4328,i32*,__errno_location,i	errno	location	,37
4329,i32*,__errno_location,i	errno	location	,37
4330,i32,xmlStrncasecmp,i32	xml	Strncasecmp	,68
4331,i32,xmlStrncasecmp,i32	xml	Strncasecmp	,68
4332,i32*,__errno_location,i	errno	location	,37
4333,i32*,__errno_location,i	errno	location	,37
4334,i32*,__errno_location,i	errno	location	,37
4335,i32,stat64,i32	stat	,29
4336,i32,close,i32	close	,-1
4337,i32,strcmp,i32	strcmp	,32
4338,i32,xmlStrncasecmp,i32	xml	Strncasecmp	,68
4339,i32,xmlStrncasecmp,i32	xml	Strncasecmp	,68
4340,i32,xmlStrncasecmp,i32	xml	Strncasecmp	,68
4341,i32,xmlCheckFilename,i32	xml	Check	Filename	,-1
4342,i8*,xmlFileOpen_real,i8*	xml	File	Open	real	,-1
4343,i8*,xmlURIUnescapeString,i8*	xml	U	R	I	Unescape	String	,-1
4344,i32,strcmp,i32	strcmp	,32
4345,i32,xmlStrncasecmp,i32	xml	Strncasecmp	,68
4346,i32,xmlStrncasecmp,i32	xml	Strncasecmp	,68
4347,i32,xmlSchemaValidateStream,i32	xml	Schema	Validate	Stream	,-1
4348,i32,xmlSchemaValidateStream,i32	xml	Schema	Validate	Stream	,-1
4349,_xmlParserInput*,xmlNewIOInputStream,xml	Parser	Input*	xml	New	I	O	Input	Stream	,-1
4350,i8*,xmlTextReaderConstName,i8*	xml	Text	Reader	Const	Name	,74
4351,i8*,xmlTextReaderConstValue,i8*	xml	Text	Reader	Const	Value	,75
4352,i32,xmlTextReaderNodeType,i32	xml	Text	Reader	Node	Type	,100
4353,i32,xmlTextReaderNodeType,i32	xml	Text	Reader	Node	Type	,100
4354,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4355,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4356,i32,xmlTextReaderNodeType,i32	xml	Text	Reader	Node	Type	,100
4357,i32,xmlTextReaderIsEmptyElement,i32	xml	Text	Reader	Is	Empty	Element	,-1
4358,i32,xmlTextReaderNodeType,i32	xml	Text	Reader	Node	Type	,100
4359,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4360,i32,stat64,i32	stat	,29
4361,i32,open64,i32	open	,7
4362,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4363,_xmlTextReader*,xmlReaderForMemory,xml	Text	Reader*	xml	Reader	For	Memory	,-1
4364,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4365,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4366,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4367,i32,xmlTextReaderIsValid,i32	xml	Text	Reader	Is	Valid	,78
4368,i32,xmlTextReaderIsValid,i32	xml	Text	Reader	Is	Valid	,78
4369,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4370,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4371,_xmlTextReader*,xmlReaderWalker,xml	Text	Reader*	xml	Reader	Walker	,-1
4372,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4373,i32,xmlStreamPush,i32	xml	Stream	Push	,101
4374,_xmlSaveCtxt*,xmlSaveToFd,xml	Save	Ctxt*	xml	Save	To	Fd	,-1
4375,i32,xmlXPathIsNaN,i32	xml	X	Path	Is	Na	N	,2
4376,_xmlXPathContext*,xmlXPathNewContext,xml	X	Path	Context*	xml	X	Path	New	Context	,103
4377,_xmlXPathObject*,xmlXPathEval,xml	X	Path	Object*	xml	X	Path	Eval	,0
4378,_IO_FILE*,fopen64,I	O	F	I	L	E*	fopen	,5
4379,i32,stat64,i32	stat	,29
4380,i32,open64,i32	open	,7
4381,i8*,mmap64,i8*	mmap	,137
4382,_IO_FILE*,fopen64,I	O	F	I	L	E*	fopen	,5
4383,_xmlParserCtxt*,xmlNewParserCtxt,xml	Parser	Ctxt*	xml	New	Parser	Ctxt	,28
4384,i32,stat64,i32	stat	,29
4385,i32,open64,i32	open	,7
4386,i8*,mmap64,i8*	mmap	,137
4387,_xmlDtd*,xmlGetIntSubset,xml	Dtd*	xml	Get	Int	Subset	,117
4388,i32,xmlXIncludeProcessFlags,i32	xml	X	Include	Process	Flags	,-1
4389,i32,xmlValidGetValidElements,i32	xml	Valid	Get	Valid	Elements	,167
4390,i32,xmlValidGetValidElements,i32	xml	Valid	Get	Valid	Elements	,167
4391,i32,xmlValidGetValidElements,i32	xml	Valid	Get	Valid	Elements	,167
4392,i32,htmlDocDump,i32	html	Doc	Dump	,-1
4393,i32,xmlC14NDocDumpMemory,i32	xml	C14	N	Doc	Dump	Memory	,106
4394,i64,write,i64	write	,67
4395,i32,xmlC14NDocDumpMemory,i32	xml	C14	N	Doc	Dump	Memory	,106
4396,i64,write,i64	write	,67
4397,i32,xmlC14NDocDumpMemory,i32	xml	C14	N	Doc	Dump	Memory	,106
4398,i64,write,i64	write	,67
4399,i64,write,i64	write	,67
4400,i32,xmlSaveFormatFileEnc,i32	xml	Save	Format	File	Enc	,-1
4401,i32,xmlSaveFormatFileEnc,i32	xml	Save	Format	File	Enc	,-1
4402,i32,xmlDocDump,i32	xml	Doc	Dump	,-1
4403,_xmlSaveCtxt*,xmlSaveToFd,xml	Save	Ctxt*	xml	Save	To	Fd	,-1
4404,i64,xmlSaveDoc,i64	xml	Save	Doc	,-1
4405,_xmlDtd*,xmlParseDTD,xml	Dtd*	xml	Parse	D	T	D	,-1
4406,_xmlValidCtxt*,xmlNewValidCtxt,xml	Valid	Ctxt*	xml	New	Valid	Ctxt	,-1
4407,i32,xmlValidateDtd,i32	xml	Validate	Dtd	,-1
4408,_xmlValidCtxt*,xmlNewValidCtxt,xml	Valid	Ctxt*	xml	New	Valid	Ctxt	,-1
4409,i32,xmlValidateDocument,i32	xml	Validate	Document	,-1
4410,i32,xmlSchematronValidateDoc,i32	xml	Schematron	Validate	Doc	,-1
4411,i32,xmlSchematronValidateDoc,i32	xml	Schematron	Validate	Doc	,-1
4412,i32,xmlRelaxNGValidateDoc,i32	xml	Relax	N	G	Validate	Doc	,136
4413,i32,xmlRelaxNGValidateDoc,i32	xml	Relax	N	G	Validate	Doc	,136
4414,i32,xmlSchemaValidateDoc,i32	xml	Schema	Validate	Doc	,139
4415,i32,xmlSchemaValidateDoc,i32	xml	Schema	Validate	Doc	,139
4416,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4417,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4418,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4419,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4420,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4421,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4422,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4423,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4424,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4425,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4426,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4427,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4428,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4429,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4430,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4431,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4432,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4433,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4434,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4435,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4436,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4437,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4438,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4439,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4440,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4441,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4442,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4443,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4444,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4445,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4446,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4447,i32,xmlHasFeature,i32	xml	Has	Feature	,168
4448,i8*,xmlStrdup,i8*	xml	Strdup	,90
4449,i32,strcmp,i32	strcmp	,32
4450,i32,strcmp,i32	strcmp	,32
4451,i32,strcmp,i32	strcmp	,32
4452,i32,strcmp,i32	strcmp	,32
4453,i32,strcmp,i32	strcmp	,32
4454,i32,strcmp,i32	strcmp	,32
4455,i32,strcmp,i32	strcmp	,32
4456,i32,strcmp,i32	strcmp	,32
4457,i32,strcmp,i32	strcmp	,32
4458,i32,strcmp,i32	strcmp	,32
4459,i32,strcmp,i32	strcmp	,32
4460,i32,strcmp,i32	strcmp	,32
4461,i32,strcmp,i32	strcmp	,32
4462,i32,strcmp,i32	strcmp	,32
4463,i32,strcmp,i32	strcmp	,32
4464,i32,strcmp,i32	strcmp	,32
4465,i32,strcmp,i32	strcmp	,32
4466,i32,strcmp,i32	strcmp	,32
4467,i32,strcmp,i32	strcmp	,32
4468,i32,strcmp,i32	strcmp	,32
4469,i32,strcmp,i32	strcmp	,32
4470,i32,strcmp,i32	strcmp	,32
4471,i32,strcmp,i32	strcmp	,32
4472,i32,strcmp,i32	strcmp	,32
4473,i32,strcmp,i32	strcmp	,32
4474,i32,strcmp,i32	strcmp	,32
4475,i32,strcmp,i32	strcmp	,32
4476,i32,strcmp,i32	strcmp	,32
4477,i32,strcmp,i32	strcmp	,32
4478,i32,strcmp,i32	strcmp	,32
4479,i32,strcmp,i32	strcmp	,32
4480,i32,strcmp,i32	strcmp	,32
4481,i32,strcmp,i32	strcmp	,32
4482,i32,strcmp,i32	strcmp	,32
4483,i32,strcmp,i32	strcmp	,32
4484,i32,strcmp,i32	strcmp	,32
4485,i32,strcmp,i32	strcmp	,32
4486,i32,strcmp,i32	strcmp	,32
4487,i32,strcmp,i32	strcmp	,32
4488,i32,strcmp,i32	strcmp	,32
4489,i32,strcmp,i32	strcmp	,32
4490,i32,strcmp,i32	strcmp	,32
4491,i32,strcmp,i32	strcmp	,32
4492,i32,strcmp,i32	strcmp	,32
4493,i32,strcmp,i32	strcmp	,32
4494,i32,strcmp,i32	strcmp	,32
4495,i32,strcmp,i32	strcmp	,32
4496,i32,strcmp,i32	strcmp	,32
4497,i32,strcmp,i32	strcmp	,32
4498,i32,strcmp,i32	strcmp	,32
4499,i32,strcmp,i32	strcmp	,32
4500,i32,strcmp,i32	strcmp	,32
4501,i32,strcmp,i32	strcmp	,32
4502,i32,strcmp,i32	strcmp	,32
4503,i32,strcmp,i32	strcmp	,32
4504,i32,strcmp,i32	strcmp	,32
4505,i32,strcmp,i32	strcmp	,32
4506,i32,strcmp,i32	strcmp	,32
4507,i32,strcmp,i32	strcmp	,32
4508,i32,strcmp,i32	strcmp	,32
4509,i32,strcmp,i32	strcmp	,32
4510,i32,strcmp,i32	strcmp	,32
4511,i32,strcmp,i32	strcmp	,32
4512,i32,strcmp,i32	strcmp	,32
4513,i32,strcmp,i32	strcmp	,32
4514,i32,strcmp,i32	strcmp	,32
4515,i32,strcmp,i32	strcmp	,32
4516,i32,strcmp,i32	strcmp	,32
4517,i32,strcmp,i32	strcmp	,32
4518,i32,strcmp,i32	strcmp	,32
4519,i32,strcmp,i32	strcmp	,32
4520,i32,strcmp,i32	strcmp	,32
4521,i32,strcmp,i32	strcmp	,32
4522,i32,strcmp,i32	strcmp	,32
4523,i32,strcmp,i32	strcmp	,32
4524,i32,strcmp,i32	strcmp	,32
4525,i32,strcmp,i32	strcmp	,32
4526,i32,strcmp,i32	strcmp	,32
4527,i32,strcmp,i32	strcmp	,32
4528,i32,strcmp,i32	strcmp	,32
4529,i32,strcmp,i32	strcmp	,32
4530,i32,strcmp,i32	strcmp	,32
4531,i32,strcmp,i32	strcmp	,32
4532,i32,strcmp,i32	strcmp	,32
4533,i32,strcmp,i32	strcmp	,32
4534,i32,strcmp,i32	strcmp	,32
4535,i32,strcmp,i32	strcmp	,32
4536,i32,strcmp,i32	strcmp	,32
4537,i32,strcmp,i32	strcmp	,32
4538,i32,strcmp,i32	strcmp	,32
4539,i32,strcmp,i32	strcmp	,32
4540,i32,strcmp,i32	strcmp	,32
4541,i32,strcmp,i32	strcmp	,32
4542,i32,strcmp,i32	strcmp	,32
4543,i32,strcmp,i32	strcmp	,32
4544,i32,strcmp,i32	strcmp	,32
4545,i32,__isoc99_sscanf,i32	isoc	sscanf	,57
4546,i32,strcmp,i32	strcmp	,32
4547,i32,strcmp,i32	strcmp	,32
4548,i32,strcmp,i32	strcmp	,32
4549,i32,strcmp,i32	strcmp	,32
4550,i32,strcmp,i32	strcmp	,32
4551,i32,strcmp,i32	strcmp	,32
4552,i32,strcmp,i32	strcmp	,32
4553,i32,strcmp,i32	strcmp	,32
4554,i32,strcmp,i32	strcmp	,32
4555,i32,strcmp,i32	strcmp	,32
4556,i32,strcmp,i32	strcmp	,32
4557,i32,strcmp,i32	strcmp	,32
4558,i32,strcmp,i32	strcmp	,32
4559,i32,strcmp,i32	strcmp	,32
4560,i32,strcmp,i32	strcmp	,32
4561,i32,strcmp,i32	strcmp	,32
4562,i32,strcmp,i32	strcmp	,32
4563,i32,strcmp,i32	strcmp	,32
4564,i32,strcmp,i32	strcmp	,32
4565,i32,strcmp,i32	strcmp	,32
4566,i32,strcmp,i32	strcmp	,32
4567,i32,strcmp,i32	strcmp	,32
4568,i32,strcmp,i32	strcmp	,32
4569,i32,strcmp,i32	strcmp	,32
4570,i32,strcmp,i32	strcmp	,32
4571,i32,strcmp,i32	strcmp	,32
4572,i32,strcmp,i32	strcmp	,32
4573,i32,strcmp,i32	strcmp	,32
4574,i32,strcmp,i32	strcmp	,32
4575,i32,strcmp,i32	strcmp	,32
4576,i32,strcmp,i32	strcmp	,32
4577,i32,strcmp,i32	strcmp	,32
4578,i32,strcmp,i32	strcmp	,32
4579,i32,strcmp,i32	strcmp	,32
4580,i8*,getenv,i8*	getenv	,61
4581,i8*,getenv,i8*	getenv	,61
4582,i8*,xmlMemMalloc,i8*	xml	Mem	Malloc	,-1
4583,i32,xmlMemUsed,i32	xml	Mem	Used	,89
4584,i32,strcmp,i32	strcmp	,32
4585,i32,strcmp,i32	strcmp	,32
4586,i32,strcmp,i32	strcmp	,32
4587,i32,strcmp,i32	strcmp	,32
4588,i32,strcmp,i32	strcmp	,32
4589,i32,strcmp,i32	strcmp	,32
4590,i32,strcmp,i32	strcmp	,32
4591,i32,strcmp,i32	strcmp	,32
4592,i32,strcmp,i32	strcmp	,32
4593,i32,strcmp,i32	strcmp	,32
4594,i32,strcmp,i32	strcmp	,32
4595,i32,strcmp,i32	strcmp	,32
4596,i32,strcmp,i32	strcmp	,32
4597,i32,strcmp,i32	strcmp	,32
4598,i32,strcmp,i32	strcmp	,32
4599,i32,strcmp,i32	strcmp	,32
4600,i32,strcmp,i32	strcmp	,32
4601,i32,strcmp,i32	strcmp	,32
4602,i32,strcmp,i32	strcmp	,32
4603,i32,strcmp,i32	strcmp	,32
4604,i32,strcmp,i32	strcmp	,32
4605,i32,strcmp,i32	strcmp	,32
4606,i32,strcmp,i32	strcmp	,32
4607,i32,strcmp,i32	strcmp	,32
4608,i32,strcmp,i32	strcmp	,32
4609,i32,strcmp,i32	strcmp	,32
4610,i8*,xmlMemRealloc,i8*	xml	Mem	Realloc	,-1
4611,i32,xmlMemUsed,i32	xml	Mem	Used	,89
4612,i8*,xmlMemoryStrdup,i8*	xml	Memory	Strdup	,-1
4613,i32,xmlMemUsed,i32	xml	Mem	Used	,89
4614,i8*,xmlEncodeEntitiesReentrant,i8*	xml	Encode	Entities	Reentrant	,-1
4615,i8*,fgets,i8*	fgets	,98
4616,i8*,malloc,i8*	malloc	,6
4617,i8*,getenv,i8*	getenv	,61
4618,i8*,getenv,i8*	getenv	,61
4619,i32,xmlRelaxNGValidatePushCData,i32	xml	Relax	N	G	Validate	Push	C	Data	,-1
4620,i8*,xmlStrdup,i8*	xml	Strdup	,90
4621,i32,xmlRelaxNGValidatePopElement,i32	xml	Relax	N	G	Validate	Pop	Element	,-1
4622,_xmlNode*,xmlTextReaderGetSuccessor,xml	Node*	xml	Text	Reader	Get	Successor	,-1
4623,i32,xmlTextReaderPushData,i32	xml	Text	Reader	Push	Data	,169
4624,_xmlBuffer*,xmlBufferCreate,xml	Buffer*	xml	Buffer	Create	,88
4625,i32,xmlTextReaderPushData,i32	xml	Text	Reader	Push	Data	,169
4626,i32,xmlTextReaderPushData,i32	xml	Text	Reader	Push	Data	,169
4627,i32,xmlTextReaderPushData,i32	xml	Text	Reader	Push	Data	,169
4628,_xmlNode*,xmlTextReaderExpand,xml	Node*	xml	Text	Reader	Expand	,170
4629,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4630,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4631,_xmlNode*,xmlTextReaderExpand,xml	Node*	xml	Text	Reader	Expand	,170
4632,i32,xmlPatternMatch,i32	xml	Pattern	Match	,121
4633,i32,xmlSchemaIsValid,i32	xml	Schema	Is	Valid	,-1
4634,i32,xmlTextReaderDoExpand,i32	xml	Text	Reader	Do	Expand	,-1
4635,i32,xmlTextReaderRead,i32	xml	Text	Reader	Read	,77
4636,_xmlNode*,xmlTextReaderExpand,xml	Node*	xml	Text	Reader	Expand	,170
4637,i32,xmlNodeDump,i32	xml	Node	Dump	,-1
4638,_xmlNode*,xmlTextReaderExpand,xml	Node*	xml	Text	Reader	Expand	,170
4639,i32,xmlNodeDump,i32	xml	Node	Dump	,-1
4640,i32,xmlTextReaderDoExpand,i32	xml	Text	Reader	Do	Expand	,-1
4641,i64,xmlBufUse,i64	xml	Buf	Use	,38
4642,i64,xmlBufUse,i64	xml	Buf	Use	,38
4643,_xmlParserInputBuffer*,xmlParserInputBufferCreateFilename,xml	Parser	Input	Buffer*	xml	Parser	Input	Buffer	Create	Filename	,-1
4644,_xmlTextReader*,xmlNewTextReader,xml	Text	Reader*	xml	New	Text	Reader	,-1
4645,i8*,xmlNodeListGetString,i8*	xml	Node	List	Get	String	,14
4646,i8*,xmlSplitQName2,i8*	xml	Split	Q	Name2	,150
4647,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4648,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4649,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4650,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4651,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4652,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4653,_xmlNs*,xmlSearchNs,xml	Ns*	xml	Search	Ns	,26
4654,i8*,xmlSplitQName2,i8*	xml	Split	Q	Name2	,150
4655,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4656,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4657,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4658,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4659,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4660,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4661,i8*,xmlSplitQName2,i8*	xml	Split	Q	Name2	,150
4662,i8*,xmlSplitQName2,i8*	xml	Split	Q	Name2	,150
4663,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4664,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4665,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4666,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4667,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4668,i32,xmlIsBlankNode,i32	xml	Is	Blank	Node	,-1
4669,i32,xmlNodeGetSpacePreserve,i32	xml	Node	Get	Space	Preserve	,-1
4670,i8*,xmlNodeGetBase,i8*	xml	Node	Get	Base	,154
4671,i8*,xmlBufContent,i8*	xml	Buf	Content	,-1
4672,i8*,xmlNodeGetLang,i8*	xml	Node	Get	Lang	,-1
4673,_xmlPattern*,xmlPatterncompile,xml	Pattern*	xml	Patterncompile	,-1
4674,i8*,xmlTextReaderBuildMessage,i8*	xml	Text	Reader	Build	Message	,-1
4675,i8*,xmlTextReaderBuildMessage,i8*	xml	Text	Reader	Build	Message	,-1
4676,i64,xmlGetLineNo,i64	xml	Get	Line	No	,-1
4677,i32,xmlDictOwns,i32	xml	Dict	Owns	,50
4678,i32,xmlDictOwns,i32	xml	Dict	Owns	,50
4679,i64,xmlBufUse,i64	xml	Buf	Use	,38
4680,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	,152
4681,i32,xmlBufGetAllocationScheme,i32	xml	Buf	Get	Allocation	Scheme	,42
4682,i64,xmlBufUse,i64	xml	Buf	Use	,38
4683,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	,152
4684,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	,152
4685,i64,xmlBufUse,i64	xml	Buf	Use	,38
4686,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	,152
4687,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	,152
4688,i32,xmlBufGetAllocationScheme,i32	xml	Buf	Get	Allocation	Scheme	,42
4689,i64,xmlBufUse,i64	xml	Buf	Use	,38
4690,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	,152
4691,i32,xmlParserInputBufferRead,i32	xml	Parser	Input	Buffer	Read	,152
4692,i8*,xmlStrdup,i8*	xml	Strdup	,90
4693,i32,xmlRelaxNGValidatePushElement,i32	xml	Relax	N	G	Validate	Push	Element	,-1
4694,i32,xmlRelaxNGValidatePushElement,i32	xml	Relax	N	G	Validate	Push	Element	,-1
4695,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4696,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4697,i32,xmlSaveSwitchEncoding,i32	xml	Save	Switch	Encoding	,-1
4698,i32,xmlParseCharEncoding,i32	xml	Parse	Char	Encoding	,36
4699,i32,xmlParseCharEncoding,i32	xml	Parse	Char	Encoding	,36
4700,i32,xmlParseCharEncoding,i32	xml	Parse	Char	Encoding	,36
4701,i32,xmlSaveSwitchEncoding,i32	xml	Save	Switch	Encoding	,-1
4702,_xmlDtd*,xmlGetIntSubset,xml	Dtd*	xml	Get	Int	Subset	,117
4703,_xmlSaveCtxt*,xmlNewSaveCtxt,xml	Save	Ctxt*	xml	New	Save	Ctxt	,171
4704,_xmlSaveCtxt*,xmlNewSaveCtxt,xml	Save	Ctxt*	xml	New	Save	Ctxt	,171
4705,_xmlSaveCtxt*,xmlNewSaveCtxt,xml	Save	Ctxt*	xml	New	Save	Ctxt	,171
4706,_xmlCharEncodingHandler*,xmlFindCharEncodingHandler,xml	Char	Encoding	Handler*	xml	Find	Char	Encoding	Handler	,34
4707,_xmlOutputBuffer*,xmlOutputBufferCreateBuffer,xml	Output	Buffer*	xml	Output	Buffer	Create	Buffer	,23
4708,_xmlCharEncodingHandler*,xmlFindCharEncodingHandler,xml	Char	Encoding	Handler*	xml	Find	Char	Encoding	Handler	,34
4709,_xmlSaveCtxt*,xmlNewSaveCtxt,xml	Save	Ctxt*	xml	New	Save	Ctxt	,171
4710,i32,xmlDocContentDumpOutput,i32	xml	Doc	Content	Dump	Output	,-1
4711,_xmlBuffer*,xmlBufferCreate,xml	Buffer*	xml	Buffer	Create	,88
4712,_xmlBuffer*,xmlBufferCreate,xml	Buffer*	xml	Buffer	Create	,88
4713,_xmlBuffer*,xmlBufferCreate,xml	Buffer*	xml	Buffer	Create	,88
4714,_xmlBuffer*,xmlBufferCreate,xml	Buffer*	xml	Buffer	Create	,88
4715,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4716,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4717,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4718,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4719,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4720,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4721,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4722,_xmlSchemaParserCtxt*,xmlSchemaParserCtxtCreate,xml	Schema	Parser	Ctxt*	xml	Schema	Parser	Ctxt	Create	,172
4723,_xmlSchemaParserCtxt*,xmlSchemaParserCtxtCreate,xml	Schema	Parser	Ctxt*	xml	Schema	Parser	Ctxt	Create	,172
4724,_xmlSchemaParserCtxt*,xmlSchemaParserCtxtCreate,xml	Schema	Parser	Ctxt*	xml	Schema	Parser	Ctxt	Create	,172
4725,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4726,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4727,i32,xmlStrEqual,i32	xml	Str	Equal	,16
4728,i8*,xmlNodeGetContent,i8*	xml	Node	Get	Content	,102
4729,_xmlSchemaVal*,xmlSchemaNewValue,xml	Schema	Val*	xml	Schema	New	Value	,-1
4730,_xmlSchemaParticle*,xmlSchemaAddParticle,xml	Schema	Particle*	xml	Schema	Add	Particle	,-1
