index,type,value,combination,label
2440,void,"xmlXPathDebugDumpLocationSet(_IO_FILE* output ,_xmlLocationSet* cur ,i32 depth )",void	xml	X	Path	Debug	Dump	Location	Set	I	O	F	I	L	E*	output	xml	Location	Set*	cur	i32	depth	,573
2441,void,"xmlXPathDebugDumpLocationSet(_IO_FILE* output ,_xmlLocationSet* cur ,i32 depth )",void	xml	X	Path	Debug	Dump	Location	Set	I	O	F	I	L	E*	output	xml	Location	Set*	cur	i32	depth	,573
2442,void,"xmlXPathDebugDumpObject(_IO_FILE* output ,_xmlXPathObject* cur ,i32 depth )",void	xml	X	Path	Debug	Dump	Object	I	O	F	I	L	E*	output	xml	X	Path	Object*	cur	i32	depth	,574
2443,void,"xmlXPathDebugDumpObject(_IO_FILE* output ,_xmlXPathObject* cur ,i32 depth )",void	xml	X	Path	Debug	Dump	Object	I	O	F	I	L	E*	output	xml	X	Path	Object*	cur	i32	depth	,574
2444,void,"xmlXPathDebugDumpObject(_IO_FILE* output ,_xmlXPathObject* cur ,i32 depth )",void	xml	X	Path	Debug	Dump	Object	I	O	F	I	L	E*	output	xml	X	Path	Object*	cur	i32	depth	,574
2445,void,"xmlXPathDebugDumpStepOp(_IO_FILE* output ,_xmlXPathCompExpr* comp ,_xmlXPathStepOp* op ,i32 depth )",void	xml	X	Path	Debug	Dump	Step	Op	I	O	F	I	L	E*	output	xml	X	Path	Comp	Expr*	comp	xml	X	Path	Step	Op*	op	i32	depth	,575
2446,void,"xmlXPathDebugDumpStepOp(_IO_FILE* output ,_xmlXPathCompExpr* comp ,_xmlXPathStepOp* op ,i32 depth )",void	xml	X	Path	Debug	Dump	Step	Op	I	O	F	I	L	E*	output	xml	X	Path	Comp	Expr*	comp	xml	X	Path	Step	Op*	op	i32	depth	,575
2447,void,"xmlXPathDebugDumpCompExpr(_IO_FILE* output ,_xmlXPathCompExpr* comp ,i32 depth )",void	xml	X	Path	Debug	Dump	Comp	Expr	I	O	F	I	L	E*	output	xml	X	Path	Comp	Expr*	comp	i32	depth	,576
2448,void,"xmlXPathDebugDumpCompExpr(_IO_FILE* output ,_xmlXPathCompExpr* comp ,i32 depth )",void	xml	X	Path	Debug	Dump	Comp	Expr	I	O	F	I	L	E*	output	xml	X	Path	Comp	Expr*	comp	i32	depth	,576
2449,void,"xmlXPathDebugDumpCompExpr(_IO_FILE* output ,_xmlXPathCompExpr* comp ,i32 depth )",void	xml	X	Path	Debug	Dump	Comp	Expr	I	O	F	I	L	E*	output	xml	X	Path	Comp	Expr*	comp	i32	depth	,576
2450,void,"libxml_domnode_binary_insertion_sort_start(_xmlNode** dst ,i64 start ,i64 size )",void	libxml	domnode	binary	insertion	sort	start	xml	Node**	dst	i64	start	i64	size	,-1
2451,void,xmlXPathFreeCache(_xmlXPathContextCache* cache ),void	xml	X	Path	Free	Cache	xml	X	Path	Context	Cache*	cache	,-1
2452,i64,"libxml_domnode_count_run(_xmlNode** dst ,i64 start ,i64 size )",i64	libxml	domnode	count	run	xml	Node**	dst	i64	start	i64	size	,577
2453,i64,"libxml_domnode_count_run(_xmlNode** dst ,i64 start ,i64 size )",i64	libxml	domnode	count	run	xml	Node**	dst	i64	start	i64	size	,577
2454,i64,"libxml_domnode_count_run(_xmlNode** dst ,i64 start ,i64 size )",i64	libxml	domnode	count	run	xml	Node**	dst	i64	start	i64	size	,577
2455,i64,"libxml_domnode_count_run(_xmlNode** dst ,i64 start ,i64 size )",i64	libxml	domnode	count	run	xml	Node**	dst	i64	start	i64	size	,577
2456,i32,"xmlXPathContextSetCache(_xmlXPathContext* ctxt ,i32 active ,i32 value ,i32 options )",i32	xml	X	Path	Context	Set	Cache	xml	X	Path	Context*	ctxt	i32	active	i32	value	i32	options	,578
2457,i32,"xmlXPathContextSetCache(_xmlXPathContext* ctxt ,i32 active ,i32 value ,i32 options )",i32	xml	X	Path	Context	Set	Cache	xml	X	Path	Context*	ctxt	i32	active	i32	value	i32	options	,578
2458,i32,"xmlXPathContextSetCache(_xmlXPathContext* ctxt ,i32 active ,i32 value ,i32 options )",i32	xml	X	Path	Context	Set	Cache	xml	X	Path	Context*	ctxt	i32	active	i32	value	i32	options	,578
2459,i32,"xmlXPathContextSetCache(_xmlXPathContext* ctxt ,i32 active ,i32 value ,i32 options )",i32	xml	X	Path	Context	Set	Cache	xml	X	Path	Context*	ctxt	i32	active	i32	value	i32	options	,578
2460,i64,"libxml_domnode_count_run(_xmlNode** dst ,i64 start ,i64 size )",i64	libxml	domnode	count	run	xml	Node**	dst	i64	start	i64	size	,577
2461,i64,"libxml_domnode_count_run(_xmlNode** dst ,i64 start ,i64 size )",i64	libxml	domnode	count	run	xml	Node**	dst	i64	start	i64	size	,577
2462,i64,"libxml_domnode_count_run(_xmlNode** dst ,i64 start ,i64 size )",i64	libxml	domnode	count	run	xml	Node**	dst	i64	start	i64	size	,577
2463,i64,"libxml_domnode_count_run(_xmlNode** dst ,i64 start ,i64 size )",i64	libxml	domnode	count	run	xml	Node**	dst	i64	start	i64	size	,577
2464,_xmlXPathObject*,valuePop(_xmlXPathParserContext* ctxt ),xml	X	Path	Object*	value	Pop	xml	X	Path	Parser	Context*	ctxt	,-1
2465,i32,"valuePush(_xmlXPathParserContext* ctxt ,_xmlXPathObject* value )",i32	value	Push	xml	X	Path	Parser	Context*	ctxt	xml	X	Path	Object*	value	,579
2466,i32,"valuePush(_xmlXPathParserContext* ctxt ,_xmlXPathObject* value )",i32	value	Push	xml	X	Path	Parser	Context*	ctxt	xml	X	Path	Object*	value	,579
2467,i32,xmlXPathPopBoolean(_xmlXPathParserContext* ctxt ),i32	xml	X	Path	Pop	Boolean	xml	X	Path	Parser	Context*	ctxt	,-1
2468,double,xmlXPathPopNumber(_xmlXPathParserContext* ctxt ),double	xml	X	Path	Pop	Number	xml	X	Path	Parser	Context*	ctxt	,-1
2469,i8*,xmlXPathPopString(_xmlXPathParserContext* ctxt ),i8*	xml	X	Path	Pop	String	xml	X	Path	Parser	Context*	ctxt	,-1
2470,_xmlNodeSet*,xmlXPathPopNodeSet(_xmlXPathParserContext* ctxt ),xml	Node	Set*	xml	X	Path	Pop	Node	Set	xml	X	Path	Parser	Context*	ctxt	,580
2471,_xmlNodeSet*,xmlXPathPopNodeSet(_xmlXPathParserContext* ctxt ),xml	Node	Set*	xml	X	Path	Pop	Node	Set	xml	X	Path	Parser	Context*	ctxt	,580
2472,i32,"libxml_domnode_check_invariant(libxml_domnode_tim_sort_run_t* stack ,i32 stack_curr )",i32	libxml	domnode	check	invariant	libxml	domnode	tim	sort	run	t	stack	i32	stack	curr	,581
2473,_xmlNodeSet*,xmlXPathPopNodeSet(_xmlXPathParserContext* ctxt ),xml	Node	Set*	xml	X	Path	Pop	Node	Set	xml	X	Path	Parser	Context*	ctxt	,580
2474,i32,"libxml_domnode_check_invariant(libxml_domnode_tim_sort_run_t* stack ,i32 stack_curr )",i32	libxml	domnode	check	invariant	libxml	domnode	tim	sort	run	t	stack	i32	stack	curr	,581
2475,i8*,xmlXPathPopExternal(_xmlXPathParserContext* ctxt ),i8*	xml	X	Path	Pop	External	xml	X	Path	Parser	Context*	ctxt	,582
2476,i8*,xmlXPathPopExternal(_xmlXPathParserContext* ctxt ),i8*	xml	X	Path	Pop	External	xml	X	Path	Parser	Context*	ctxt	,582
2477,i8*,xmlXPathPopExternal(_xmlXPathParserContext* ctxt ),i8*	xml	X	Path	Pop	External	xml	X	Path	Parser	Context*	ctxt	,582
2478,i64,xmlXPathOrderDocElems(_xmlDoc* doc ),i64	xml	X	Path	Order	Doc	Elems	xml	Doc*	doc	,-1
2479,i32,"xmlXPathCmpNodes(_xmlNode* node1 ,_xmlNode* node2 )",i32	xml	X	Path	Cmp	Nodes	xml	Node*	node	xml	Node*	node	,583
2480,i32,"xmlXPathCmpNodes(_xmlNode* node1 ,_xmlNode* node2 )",i32	xml	X	Path	Cmp	Nodes	xml	Node*	node	xml	Node*	node	,583
2481,i32,"xmlXPathCmpNodes(_xmlNode* node1 ,_xmlNode* node2 )",i32	xml	X	Path	Cmp	Nodes	xml	Node*	node	xml	Node*	node	,583
2482,i32,"xmlXPathCmpNodes(_xmlNode* node1 ,_xmlNode* node2 )",i32	xml	X	Path	Cmp	Nodes	xml	Node*	node	xml	Node*	node	,583
2483,i32,"xmlXPathCmpNodes(_xmlNode* node1 ,_xmlNode* node2 )",i32	xml	X	Path	Cmp	Nodes	xml	Node*	node	xml	Node*	node	,583
2484,i32,"xmlXPathCmpNodes(_xmlNode* node1 ,_xmlNode* node2 )",i32	xml	X	Path	Cmp	Nodes	xml	Node*	node	xml	Node*	node	,583
2485,i32,"xmlXPathCmpNodes(_xmlNode* node1 ,_xmlNode* node2 )",i32	xml	X	Path	Cmp	Nodes	xml	Node*	node	xml	Node*	node	,583
2486,i32,"xmlXPathCmpNodes(_xmlNode* node1 ,_xmlNode* node2 )",i32	xml	X	Path	Cmp	Nodes	xml	Node*	node	xml	Node*	node	,583
2487,i32,"libxml_domnode_tim_sort_collapse(_xmlNode** dst ,libxml_domnode_tim_sort_run_t* stack ,i32 stack_curr ,libxml_domnode_temp_storage_t* store ,i64 size )",i32	libxml	domnode	tim	sort	collapse	xml	Node**	dst	libxml	domnode	tim	sort	run	t	stack	i32	stack	curr	libxml	domnode	temp	storage	t	store	i64	size	,584
2488,i32,"libxml_domnode_tim_sort_collapse(_xmlNode** dst ,libxml_domnode_tim_sort_run_t* stack ,i32 stack_curr ,libxml_domnode_temp_storage_t* store ,i64 size )",i32	libxml	domnode	tim	sort	collapse	xml	Node**	dst	libxml	domnode	tim	sort	run	t	stack	i32	stack	curr	libxml	domnode	temp	storage	t	store	i64	size	,584
2489,i32,"libxml_domnode_tim_sort_collapse(_xmlNode** dst ,libxml_domnode_tim_sort_run_t* stack ,i32 stack_curr ,libxml_domnode_temp_storage_t* store ,i64 size )",i32	libxml	domnode	tim	sort	collapse	xml	Node**	dst	libxml	domnode	tim	sort	run	t	stack	i32	stack	curr	libxml	domnode	temp	storage	t	store	i64	size	,584
2490,i32,"libxml_domnode_tim_sort_collapse(_xmlNode** dst ,libxml_domnode_tim_sort_run_t* stack ,i32 stack_curr ,libxml_domnode_temp_storage_t* store ,i64 size )",i32	libxml	domnode	tim	sort	collapse	xml	Node**	dst	libxml	domnode	tim	sort	run	t	stack	i32	stack	curr	libxml	domnode	temp	storage	t	store	i64	size	,584
2491,i32,"libxml_domnode_tim_sort_collapse(_xmlNode** dst ,libxml_domnode_tim_sort_run_t* stack ,i32 stack_curr ,libxml_domnode_temp_storage_t* store ,i64 size )",i32	libxml	domnode	tim	sort	collapse	xml	Node**	dst	libxml	domnode	tim	sort	run	t	stack	i32	stack	curr	libxml	domnode	temp	storage	t	store	i64	size	,584
2492,i32,"libxml_domnode_tim_sort_collapse(_xmlNode** dst ,libxml_domnode_tim_sort_run_t* stack ,i32 stack_curr ,libxml_domnode_temp_storage_t* store ,i64 size )",i32	libxml	domnode	tim	sort	collapse	xml	Node**	dst	libxml	domnode	tim	sort	run	t	stack	i32	stack	curr	libxml	domnode	temp	storage	t	store	i64	size	,584
2493,void,"libxml_domnode_tim_sort(_xmlNode** dst ,i64 size )",void	libxml	domnode	tim	sort	xml	Node**	dst	i64	size	,585
2494,void,"libxml_domnode_tim_sort(_xmlNode** dst ,i64 size )",void	libxml	domnode	tim	sort	xml	Node**	dst	i64	size	,585
2495,void,"libxml_domnode_tim_sort(_xmlNode** dst ,i64 size )",void	libxml	domnode	tim	sort	xml	Node**	dst	i64	size	,585
2496,void,"libxml_domnode_tim_sort(_xmlNode** dst ,i64 size )",void	libxml	domnode	tim	sort	xml	Node**	dst	i64	size	,585
2497,void,"libxml_domnode_tim_sort(_xmlNode** dst ,i64 size )",void	libxml	domnode	tim	sort	xml	Node**	dst	i64	size	,585
2498,void,"libxml_domnode_tim_sort(_xmlNode** dst ,i64 size )",void	libxml	domnode	tim	sort	xml	Node**	dst	i64	size	,585
2499,void,"libxml_domnode_tim_sort(_xmlNode** dst ,i64 size )",void	libxml	domnode	tim	sort	xml	Node**	dst	i64	size	,585
2500,void,"libxml_domnode_tim_sort(_xmlNode** dst ,i64 size )",void	libxml	domnode	tim	sort	xml	Node**	dst	i64	size	,585
2501,void,"libxml_domnode_tim_sort(_xmlNode** dst ,i64 size )",void	libxml	domnode	tim	sort	xml	Node**	dst	i64	size	,585
2502,void,xmlXPathFreeObject(_xmlXPathObject* obj ),void	xml	X	Path	Free	Object	xml	X	Path	Object*	obj	,-1
2503,void,"xmlXPathReleaseObject(_xmlXPathContext* ctxt ,_xmlXPathObject* obj )",void	xml	X	Path	Release	Object	xml	X	Path	Context*	ctxt	xml	X	Path	Object*	obj	,586
2504,void,"xmlXPathReleaseObject(_xmlXPathContext* ctxt ,_xmlXPathObject* obj )",void	xml	X	Path	Release	Object	xml	X	Path	Context*	ctxt	xml	X	Path	Object*	obj	,586
2505,i8*,xmlXPathCastToString(_xmlXPathObject* val ),i8*	xml	X	Path	Cast	To	String	xml	X	Path	Object*	val	,-1
2506,double,xmlXPathCastToNumber(_xmlXPathObject* val ),double	xml	X	Path	Cast	To	Number	xml	X	Path	Object*	val	,-1
2507,i32,xmlXPathCastToBoolean(_xmlXPathObject* val ),i32	xml	X	Path	Cast	To	Boolean	xml	X	Path	Object*	val	,-1
2508,void,"xmlXPathErrMemory(_xmlXPathContext* ctxt ,i8* extra )",void	xml	X	Path	Err	Memory	xml	X	Path	Context*	ctxt	i8*	extra	,587
2509,void,"xmlXPathErrMemory(_xmlXPathContext* ctxt ,i8* extra )",void	xml	X	Path	Err	Memory	xml	X	Path	Context*	ctxt	i8*	extra	,587
2510,void,"xmlXPathErrMemory(_xmlXPathContext* ctxt ,i8* extra )",void	xml	X	Path	Err	Memory	xml	X	Path	Context*	ctxt	i8*	extra	,587
2511,void,"xmlXPathErr(_xmlXPathParserContext* ctxt ,i32 error )",void	xml	X	Path	Err	xml	X	Path	Parser	Context*	ctxt	i32	error	,588
2512,void,"xmlXPathErr(_xmlXPathParserContext* ctxt ,i32 error )",void	xml	X	Path	Err	xml	X	Path	Parser	Context*	ctxt	i32	error	,588
2513,void,"xmlXPathErr(_xmlXPathParserContext* ctxt ,i32 error )",void	xml	X	Path	Err	xml	X	Path	Parser	Context*	ctxt	i32	error	,588
2514,i32,"execute_xpath_expression(i8* filename ,i8* xpathExpr ,i8* nsList )",i32	execute	xpath	expression	i8*	filename	i8*	xpath	Expr	i8*	ns	List	,589
2515,i32,"register_namespaces(_xmlXPathContext* xpathCtx ,i8* nsList )",i32	register	namespaces	xml	X	Path	Context*	xpath	Ctx	i8*	ns	List	,590
2516,i32,"register_namespaces(_xmlXPathContext* xpathCtx ,i8* nsList )",i32	register	namespaces	xml	X	Path	Context*	xpath	Ctx	i8*	ns	List	,590
2517,void,"print_xpath_nodes(_xmlNodeSet* nodes ,_IO_FILE* output )",void	print	xpath	nodes	xml	Node	Set*	nodes	I	O	F	I	L	E*	output	,591
2518,void,"print_xpath_nodes(_xmlNodeSet* nodes ,_IO_FILE* output )",void	print	xpath	nodes	xml	Node	Set*	nodes	I	O	F	I	L	E*	output	,591
2519,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
2520,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
2521,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
2522,void,usage(i8* name ),void	usage	i8*	name	,592
2523,i32,"execute_xpath_expression(i8* filename ,i8* xpathExpr ,i8* nsList )",i32	execute	xpath	expression	i8*	filename	i8*	xpath	Expr	i8*	ns	List	,589
2524,i32,"execute_xpath_expression(i8* filename ,i8* xpathExpr ,i8* nsList )",i32	execute	xpath	expression	i8*	filename	i8*	xpath	Expr	i8*	ns	List	,589
2525,void,"update_xpath_nodes(_xmlNodeSet* nodes ,i8* value )",void	update	xpath	nodes	xml	Node	Set*	nodes	i8*	value	,593
2526,void,"update_xpath_nodes(_xmlNodeSet* nodes ,i8* value )",void	update	xpath	nodes	xml	Node	Set*	nodes	i8*	value	,593
2527,i32,"main(i32 argc ,i8** argv )",i32	main	i32	argc	i	argv	,0
2528,void,usage(i8* name ),void	usage	i8*	name	,592
2529,i32,"example4(i8* filename ,i8* xpathExpr ,i8* value )",i32	example	i8*	filename	i8*	xpath	Expr	i8*	value	,594
2530,i32,"example4(i8* filename ,i8* xpathExpr ,i8* value )",i32	example	i8*	filename	i8*	xpath	Expr	i8*	value	,594
2531,i32,"example4(i8* filename ,i8* xpathExpr ,i8* value )",i32	example	i8*	filename	i8*	xpath	Expr	i8*	value	,594
2532,_xmlXPathObject*,"xmlXPtrEval(i8* str ,_xmlXPathContext* ctx )",xml	X	Path	Object*	xml	X	Ptr	Eval	i8*	str	xml	X	Path	Context*	ctx	,595
2533,_xmlXPathObject*,"xmlXPtrEval(i8* str ,_xmlXPathContext* ctx )",xml	X	Path	Object*	xml	X	Ptr	Eval	i8*	str	xml	X	Path	Context*	ctx	,595
2534,void,"xmlXPtrHereFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Here	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,596
2535,void,"xmlXPtrHereFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Here	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,596
2536,void,"xmlXPtrOriginFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Origin	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,597
2537,void,"xmlXPtrOriginFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Origin	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,597
2538,void,"xmlXPtrStartPointFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Start	Point	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,598
2539,void,"xmlXPtrStartPointFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Start	Point	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,598
2540,void,"xmlXPtrEndPointFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	End	Point	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,599
2541,void,"xmlXPtrEndPointFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	End	Point	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,599
2542,void,"xmlXPtrRangeFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Range	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,600
2543,void,"xmlXPtrRangeFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Range	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,600
2544,void,"xmlXPtrRangeInsideFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Range	Inside	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,600
2545,void,"xmlXPtrRangeInsideFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Range	Inside	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,600
2546,void,"xmlXPtrRangeToFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Range	To	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,601
2547,void,"xmlXPtrRangeToFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Range	To	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,601
2548,void,"xmlXPtrRangeToFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	Range	To	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,601
2549,void,xmlXPtrRangeCheckOrder(_xmlXPathObject* range ),void	xml	X	Ptr	Range	Check	Order	xml	X	Path	Object*	range	,-1
2550,void,"xmlXPtrStringRangeFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	String	Range	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,602
2551,void,"xmlXPtrStringRangeFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	String	Range	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,602
2552,void,"xmlXPtrStringRangeFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	String	Range	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,602
2553,void,"xmlXPtrStringRangeFunction(_xmlXPathParserContext* ctxt ,i32 nargs )",void	xml	X	Ptr	String	Range	Function	xml	X	Path	Parser	Context*	ctxt	i32	nargs	,602
2554,i32,"xmlXPtrRangesEqual(_xmlXPathObject* range1 ,_xmlXPathObject* range2 )",i32	xml	X	Ptr	Ranges	Equal	xml	X	Path	Object*	range	xml	X	Path	Object*	range	,603
2555,i32,"xmlXPtrRangesEqual(_xmlXPathObject* range1 ,_xmlXPathObject* range2 )",i32	xml	X	Ptr	Ranges	Equal	xml	X	Path	Object*	range	xml	X	Path	Object*	range	,603
2556,i32,"xmlXPtrRangesEqual(_xmlXPathObject* range1 ,_xmlXPathObject* range2 )",i32	xml	X	Ptr	Ranges	Equal	xml	X	Path	Object*	range	xml	X	Path	Object*	range	,603
2557,i32,"xmlXPtrRangesEqual(_xmlXPathObject* range1 ,_xmlXPathObject* range2 )",i32	xml	X	Ptr	Ranges	Equal	xml	X	Path	Object*	range	xml	X	Path	Object*	range	,603
2558,_xmlXPathObject*,"xmlXPtrNewRange(_xmlNode* start ,i32 startindex ,_xmlNode* end ,i32 endindex )",xml	X	Path	Object*	xml	X	Ptr	New	Range	xml	Node*	start	i32	startindex	xml	Node*	end	i32	endindex	,604
2559,_xmlXPathObject*,"xmlXPtrNewRange(_xmlNode* start ,i32 startindex ,_xmlNode* end ,i32 endindex )",xml	X	Path	Object*	xml	X	Ptr	New	Range	xml	Node*	start	i32	startindex	xml	Node*	end	i32	endindex	,604
2560,_xmlXPathObject*,"xmlXPtrNewRange(_xmlNode* start ,i32 startindex ,_xmlNode* end ,i32 endindex )",xml	X	Path	Object*	xml	X	Ptr	New	Range	xml	Node*	start	i32	startindex	xml	Node*	end	i32	endindex	,604
2561,_xmlXPathObject*,"xmlXPtrNewRange(_xmlNode* start ,i32 startindex ,_xmlNode* end ,i32 endindex )",xml	X	Path	Object*	xml	X	Ptr	New	Range	xml	Node*	start	i32	startindex	xml	Node*	end	i32	endindex	,604
2562,_xmlXPathObject*,"xmlXPtrNewRangePoints(_xmlXPathObject* start ,_xmlXPathObject* end )",xml	X	Path	Object*	xml	X	Ptr	New	Range	Points	xml	X	Path	Object*	start	xml	X	Path	Object*	end	,605
2563,_xmlXPathObject*,"xmlXPtrNewRangePoints(_xmlXPathObject* start ,_xmlXPathObject* end )",xml	X	Path	Object*	xml	X	Ptr	New	Range	Points	xml	X	Path	Object*	start	xml	X	Path	Object*	end	,605
2564,_xmlXPathObject*,"xmlXPtrNewRangePointNode(_xmlXPathObject* start ,_xmlNode* end )",xml	X	Path	Object*	xml	X	Ptr	New	Range	Point	Node	xml	X	Path	Object*	start	xml	Node*	end	,606
2565,_xmlXPathObject*,"xmlXPtrNewRangePointNode(_xmlXPathObject* start ,_xmlNode* end )",xml	X	Path	Object*	xml	X	Ptr	New	Range	Point	Node	xml	X	Path	Object*	start	xml	Node*	end	,606
2566,_xmlXPathObject*,"xmlXPtrNewRangeNodePoint(_xmlNode* start ,_xmlXPathObject* end )",xml	X	Path	Object*	xml	X	Ptr	New	Range	Node	Point	xml	Node*	start	xml	X	Path	Object*	end	,606
2567,_xmlXPathObject*,"xmlXPtrNewRangeNodePoint(_xmlNode* start ,_xmlXPathObject* end )",xml	X	Path	Object*	xml	X	Ptr	New	Range	Node	Point	xml	Node*	start	xml	X	Path	Object*	end	,606
2568,_xmlXPathObject*,"xmlXPtrNewRangeNodes(_xmlNode* start ,_xmlNode* end )",xml	X	Path	Object*	xml	X	Ptr	New	Range	Nodes	xml	Node*	start	xml	Node*	end	,607
2569,_xmlXPathObject*,"xmlXPtrNewRangeNodes(_xmlNode* start ,_xmlNode* end )",xml	X	Path	Object*	xml	X	Ptr	New	Range	Nodes	xml	Node*	start	xml	Node*	end	,607
2570,_xmlXPathObject*,xmlXPtrNewCollapsedRange(_xmlNode* start ),xml	X	Path	Object*	xml	X	Ptr	New	Collapsed	Range	xml	Node*	start	,-1
2571,_xmlXPathObject*,"xmlXPtrNewRangeNodeObject(_xmlNode* start ,_xmlXPathObject* end )",xml	X	Path	Object*	xml	X	Ptr	New	Range	Node	Object	xml	Node*	start	xml	X	Path	Object*	end	,608
2572,_xmlXPathObject*,"xmlXPtrNewRangeNodeObject(_xmlNode* start ,_xmlXPathObject* end )",xml	X	Path	Object*	xml	X	Ptr	New	Range	Node	Object	xml	Node*	start	xml	X	Path	Object*	end	,608
2573,_xmlLocationSet*,xmlXPtrLocationSetCreate(_xmlXPathObject* val ),xml	Location	Set*	xml	X	Ptr	Location	Set	Create	xml	X	Path	Object*	val	,-1
2574,void,"xmlXPtrLocationSetAdd(_xmlLocationSet* cur ,_xmlXPathObject* val )",void	xml	X	Ptr	Location	Set	Add	xml	Location	Set*	cur	xml	X	Path	Object*	val	,609
2575,void,"xmlXPtrLocationSetAdd(_xmlLocationSet* cur ,_xmlXPathObject* val )",void	xml	X	Ptr	Location	Set	Add	xml	Location	Set*	cur	xml	X	Path	Object*	val	,609
2576,_xmlLocationSet*,"xmlXPtrLocationSetMerge(_xmlLocationSet* val1 ,_xmlLocationSet* val2 )",xml	Location	Set*	xml	X	Ptr	Location	Set	Merge	xml	Location	Set*	val	xml	Location	Set*	val	,610
2577,_xmlLocationSet*,"xmlXPtrLocationSetMerge(_xmlLocationSet* val1 ,_xmlLocationSet* val2 )",xml	Location	Set*	xml	X	Ptr	Location	Set	Merge	xml	Location	Set*	val	xml	Location	Set*	val	,610
2578,void,"xmlXPtrLocationSetDel(_xmlLocationSet* cur ,_xmlXPathObject* val )",void	xml	X	Ptr	Location	Set	Del	xml	Location	Set*	cur	xml	X	Path	Object*	val	,611
2579,void,"xmlXPtrLocationSetDel(_xmlLocationSet* cur ,_xmlXPathObject* val )",void	xml	X	Ptr	Location	Set	Del	xml	Location	Set*	cur	xml	X	Path	Object*	val	,611
2580,void,"xmlXPtrLocationSetDel(_xmlLocationSet* cur ,_xmlXPathObject* val )",void	xml	X	Ptr	Location	Set	Del	xml	Location	Set*	cur	xml	X	Path	Object*	val	,611
2581,void,"xmlXPtrLocationSetRemove(_xmlLocationSet* cur ,i32 val )",void	xml	X	Ptr	Location	Set	Remove	xml	Location	Set*	cur	i32	val	,612
2582,void,"xmlXPtrLocationSetRemove(_xmlLocationSet* cur ,i32 val )",void	xml	X	Ptr	Location	Set	Remove	xml	Location	Set*	cur	i32	val	,612
2583,void,"xmlXPtrLocationSetRemove(_xmlLocationSet* cur ,i32 val )",void	xml	X	Ptr	Location	Set	Remove	xml	Location	Set*	cur	i32	val	,612
2584,void,xmlXPtrFreeLocationSet(_xmlLocationSet* obj ),void	xml	X	Ptr	Free	Location	Set	xml	Location	Set*	obj	,-1
2585,_xmlXPathObject*,"xmlXPtrNewLocationSetNodes(_xmlNode* start ,_xmlNode* end )",xml	X	Path	Object*	xml	X	Ptr	New	Location	Set	Nodes	xml	Node*	start	xml	Node*	end	,-1
