file Name,line,comp relation,source1_from,Source1_type,Source1_info,source2_from,Source2_type,Source2_info,source3_from,Source3_type,Source3_info,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2083,=,argument,i32,"xmlC14NDocSave(_xmlDoc* doc ,_xmlNodeSet* nodes ,i32 mode ,i8** inclusive_ns_prefixes ,i32 with_comments ,i8* filename ,i32 compression )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2096,=,function,_xmlOutputBuffer*,xmlOutputBufferCreateFilename,global,_xmlOutputBuffer*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2106,<,function,i32,xmlC14NDocSaveTo,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2155,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2163,=,global,i8*,null,unkonwn,unprecessed,i8* null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2169,!=,unkonwn,unprecessed,"  %29 = zext i8 %28 to i32, !dbg !1124",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2170,>,unkonwn,unprecessed,"  %34 = ptrtoint i8* %32 to i64, !dbg !1130",unkonwn,unprecessed,"  %35 = ptrtoint i8* %33 to i64, !dbg !1130",unkonwn,unprecessed,"  %39 = sext i32 %38 to i64, !dbg !1133",,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2173,=,global,i8*,null,unkonwn,unprecessed,i8* null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2177+,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2177,=,unkonwn,unprecessed,"  %67 = zext i8 %66 to i32, !dbg !1154",global,i32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2178,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2183+,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2183,=,unkonwn,unprecessed,"  %87 = zext i8 %86 to i32, !dbg !1175",global,i32,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2188+,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2188,=,unkonwn,unprecessed,"  %104 = zext i8 %103 to i32, !dbg !1193",global,i32,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2189,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2195+,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2195,=,unkonwn,unprecessed,"  %126 = zext i8 %125 to i32, !dbg !1216",global,i32,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2202+,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2202,=,unkonwn,unprecessed,"  %147 = zext i8 %146 to i32, !dbg !1238",global,i32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2208+,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2208,=,unkonwn,unprecessed,"  %166 = zext i8 %165 to i32, !dbg !1258",global,i32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2214+,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2214,=,unkonwn,unprecessed,"  %185 = zext i8 %184 to i32, !dbg !1278",global,i32,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2215,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2216,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,2217,=,argument,i8*,"xmlC11NNormalizeString(i8* input ,i32 mode )",global,i32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,239,!=,argument,void,"xmlC14NErr(_xmlC14NCtx* ctxt ,_xmlNode* node ,i32 error ,i8* msg )",global,_xmlC14NCtx*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,256+,!=,argument,i32,"xmlC14NIsNodeInNodeset(_xmlNodeSet* nodes ,_xmlNode* node ,_xmlNode* parent )",global,_xmlNode*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,256,!=,argument,i32,"xmlC14NIsNodeInNodeset(_xmlNodeSet* nodes ,_xmlNode* node ,_xmlNode* parent )",global,_xmlNodeSet*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,257,!=,unkonwn,unprecessed,"  %16 = getelementptr inbounds %struct._xmlNode, %struct._xmlNode* %15, i32 0, i32 1, !dbg !1114",global,i32,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,265+,=,unkonwn,unprecessed,"  %31 = getelementptr inbounds %struct._xmlNode, %struct._xmlNode* %30, i32 0, i32 1, !dbg !1132",global,i32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,265,!=,argument,i32,"xmlC14NIsNodeInNodeset(_xmlNodeSet* nodes ,_xmlNode* node ,_xmlNode* parent )",global,_xmlNode*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,286,=,unkonwn,unprecessed,"  %5 = bitcast i8* %4 to %struct._xmlC14NVisibleNsStack*, !dbg !1092",global,_xmlC14NVisibleNsStack*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,296,=,argument,void,xmlC14NVisibleNsStackDestroy(_xmlC14NVisibleNsStack* cur ),global,_xmlC14NVisibleNsStack*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,300,!=,unkonwn,unprecessed,"  %8 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %7, i32 0, i32 4, !dbg !1100",global,_xmlNs**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,304,!=,unkonwn,unprecessed,"  %28 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %27, i32 0, i32 5, !dbg !1116",global,_xmlNode**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,315,=,argument,void,"xmlC14NVisibleNsStackAdd(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns ,_xmlNode* node )",global,_xmlC14NVisibleNsStack*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,316+,!=,unkonwn,unprecessed,"  %18 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %17, i32 0, i32 5, !dbg !1104",global,_xmlNode**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,316,=,unkonwn,unprecessed,"  %13 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %12, i32 0, i32 4, !dbg !1100",global,_xmlNs**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,317+,=,unkonwn,unprecessed,"  %28 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %27, i32 0, i32 5, !dbg !1112",global,_xmlNode**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,317,!=,unkonwn,unprecessed,"  %23 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %22, i32 0, i32 4, !dbg !1108",global,_xmlNs**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,322+,=,unkonwn,unprecessed,"  %39 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %38, i32 0, i32 5, !dbg !1124",global,_xmlNode**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,322,=,unkonwn,unprecessed,"  %34 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %33, i32 0, i32 4, !dbg !1120",global,_xmlNs**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,325+,=,unkonwn,unprecessed,"  %59 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %58, i32 0, i32 5, !dbg !1144",global,_xmlNode**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,325,=,unkonwn,unprecessed,"  %54 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %53, i32 0, i32 4, !dbg !1140",global,_xmlNs**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,332,=,unkonwn,unprecessed,"  %76 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %75, i32 0, i32 3, !dbg !1162",unkonwn,unprecessed,"  %79 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %78, i32 0, i32 0, !dbg !1164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,338,=,unkonwn,unprecessed,"  %95 = call i8* %87(i8* %91, i64 %94), !dbg !1176",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,345,=,unkonwn,unprecessed,"  %95 = call i8* %87(i8* %91, i64 %94), !dbg !1176",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,361+,=,argument,void,"xmlC14NVisibleNsStackSave(_xmlC14NVisibleNsStack* cur ,_xmlC14NVisibleNsStack* state )",global,_xmlC14NVisibleNsStack*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,361,=,argument,void,"xmlC14NVisibleNsStackSave(_xmlC14NVisibleNsStack* cur ,_xmlC14NVisibleNsStack* state )",global,_xmlC14NVisibleNsStack*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,373+,=,argument,void,"xmlC14NVisibleNsStackRestore(_xmlC14NVisibleNsStack* cur ,_xmlC14NVisibleNsStack* state )",global,_xmlC14NVisibleNsStack*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,373,=,argument,void,"xmlC14NVisibleNsStackRestore(_xmlC14NVisibleNsStack* cur ,_xmlC14NVisibleNsStack* state )",global,_xmlC14NVisibleNsStack*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,384,=,argument,void,xmlC14NVisibleNsStackShift(_xmlC14NVisibleNsStack* cur ),global,_xmlC14NVisibleNsStack*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,394,=,argument,i32,"xmlC14NStrEqual(i8* str1 ,i8* str2 )",argument,i32,"xmlC14NStrEqual(i8* str1 ,i8* str2 )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,395+,=,unkonwn,unprecessed,"  %16 = zext i8 %15 to i32, !dbg !1105",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,395,=,argument,i32,"xmlC14NStrEqual(i8* str1 ,i8* str2 )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,396+,=,unkonwn,unprecessed,"  %25 = zext i8 %24 to i32, !dbg !1114",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,396,=,argument,i32,"xmlC14NStrEqual(i8* str1 ,i8* str2 )",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,398,!=,unkonwn,unprecessed,"  %33 = zext i8 %32 to i32, !dbg !1121",unkonwn,unprecessed,"  %36 = zext i8 %35 to i32, !dbg !1123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,399,!=,argument,i32,"xmlC14NStrEqual(i8* str1 ,i8* str2 )",global,i8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,420,=,argument,i32,"xmlC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns )",global,_xmlC14NVisibleNsStack*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,429+,=,unkonwn,unprecessed,"  %20 = getelementptr inbounds %struct._xmlNs, %struct._xmlNs* %19, i32 0, i32 3, !dbg !1112",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,429,=,argument,i32,"xmlC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns )",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,430+,=,unkonwn,unprecessed,"  %34 = getelementptr inbounds %struct._xmlNs, %struct._xmlNs* %33, i32 0, i32 2, !dbg !1122",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,430,=,argument,i32,"xmlC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns )",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,431+,!=,function,i32,xmlC14NStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,431,!=,function,i32,xmlC14NStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,433,!=,unkonwn,unprecessed,"  %55 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %54, i32 0, i32 4, !dbg !1137",global,_xmlNs**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,434,!=,unkonwn,unprecessed,"  %53 = zext i1 %52 to i32, !dbg !1130",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,435,>=,unkonwn,unprecessed,"  %6 = alloca i32, align 4",unkonwn,unprecessed,"  %67 = phi i32 [ 0, %61 ], [ %65, %62 ], !dbg !1144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,438+,!=,function,i32,xmlC14NStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,438,!=,unkonwn,unprecessed,"  %82 = getelementptr inbounds %struct._xmlNs*, %struct._xmlNs** %79, i64 %81, !dbg !1161",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,439,!=,unkonwn,unprecessed,"  %82 = getelementptr inbounds %struct._xmlNs*, %struct._xmlNs** %79, i64 %81, !dbg !1161",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,453,=,argument,i32,"xmlExcC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns ,_xmlC14NCtx* ctx )",global,_xmlC14NVisibleNsStack*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,462+,=,unkonwn,unprecessed,"  %22 = getelementptr inbounds %struct._xmlNs, %struct._xmlNs* %21, i32 0, i32 3, !dbg !1114",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,462,=,argument,i32,"xmlExcC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns ,_xmlC14NCtx* ctx )",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,463+,=,unkonwn,unprecessed,"  %36 = getelementptr inbounds %struct._xmlNs, %struct._xmlNs* %35, i32 0, i32 2, !dbg !1124",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,463,=,argument,i32,"xmlExcC14NVisibleNsStackFind(_xmlC14NVisibleNsStack* cur ,_xmlNs* ns ,_xmlC14NCtx* ctx )",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,464+,!=,function,i32,xmlC14NStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,464,!=,function,i32,xmlC14NStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,466,!=,unkonwn,unprecessed,"  %57 = getelementptr inbounds %struct._xmlC14NVisibleNsStack, %struct._xmlC14NVisibleNsStack* %56, i32 0, i32 4, !dbg !1139",global,_xmlNs**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,468,>=,unkonwn,unprecessed,"  %8 = alloca i32, align 4",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,471+,!=,function,i32,xmlC14NStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,471,!=,unkonwn,unprecessed,"  %75 = getelementptr inbounds %struct._xmlNs*, %struct._xmlNs** %72, i64 %74, !dbg !1159",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,472+,!=,function,i32,xmlC14NStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,472,!=,unkonwn,unprecessed,"  %75 = getelementptr inbounds %struct._xmlNs*, %struct._xmlNs** %72, i64 %74, !dbg !1159",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,473,!=,unkonwn,unprecessed,"  %104 = getelementptr inbounds %struct._xmlC14NCtx, %struct._xmlC14NCtx* %103, i32 0, i32 1, !dbg !1181",global,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,500,!=,argument,i32,xmlC14NIsXmlNs(_xmlNs* ns ),global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,501+,!=,function,i32,xmlStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,501,!=,function,i32,xmlStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,518,=,argument,i32,"xmlC14NNsCompare(_xmlNs* ns1 ,_xmlNs* ns2 )",argument,i32,"xmlC14NNsCompare(_xmlNs* ns1 ,_xmlNs* ns2 )",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,520,=,argument,i32,"xmlC14NNsCompare(_xmlNs* ns1 ,_xmlNs* ns2 )",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,522,=,argument,i32,"xmlC14NNsCompare(_xmlNs* ns1 ,_xmlNs* ns2 )",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,542+,=,argument,i32,"xmlC14NPrintNamespaces(_xmlNs* ns ,_xmlC14NCtx* ctx )",global,_xmlC14NCtx*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,542,=,argument,i32,"xmlC14NPrintNamespaces(_xmlNs* ns ,_xmlC14NCtx* ctx )",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,547,!=,unkonwn,unprecessed,"  %14 = getelementptr inbounds %struct._xmlNs, %struct._xmlNs* %13, i32 0, i32 3, !dbg !1106",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,554,!=,unkonwn,unprecessed,"  %40 = getelementptr inbounds %struct._xmlNs, %struct._xmlNs* %39, i32 0, i32 2, !dbg !1128",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,610++,!=,unkonwn,unprecessed,"  %21 = getelementptr inbounds %struct._xmlNode, %struct._xmlNode* %20, i32 0, i32 1, !dbg !1116",global,i32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,610+,=,argument,i32,"xmlC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",global,_xmlNode*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,610,=,argument,i32,"xmlC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",global,_xmlC14NCtx*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,619,=,function,_xmlList*,xmlListCreate,global,_xmlList*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,625,!=,unkonwn,unprecessed,"  %8 = alloca %struct._xmlNode*, align 8",global,_xmlNode*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,626,!=,unkonwn,unprecessed,"  %9 = alloca %struct._xmlNs*, align 8",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,629+++,!=,unkonwn,unprecessed,"  %73 = call i32 %66(i8* %69, %struct._xmlNode* %71, %struct._xmlNode* %72), !dbg !1165",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,629++,!=,unkonwn,unprecessed,"  %60 = getelementptr inbounds %struct._xmlC14NCtx, %struct._xmlC14NCtx* %59, i32 0, i32 1, !dbg !1165",global,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,629+,!=,function,i32,xmlC14NIsXmlNs,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,629,=,function,_xmlNs*,xmlSearchNs,unkonwn,unprecessed,"  %37 = getelementptr inbounds %struct._xmlNode, %struct._xmlNode* %36, i32 0, i32 12, !dbg !1142",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,631,!=,argument,i32,"xmlC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,634,!=,function,i32,xmlC14NVisibleNsStackFind,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,637,=,function,i32,xmlStrlen,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,653+,!=,global,i32,0,unkonwn,unprecessed,i32 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,653,!=,argument,i32,"xmlC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,657,!=,function,i32,xmlC14NVisibleNsStackFind,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,717++,!=,unkonwn,unprecessed,"  %24 = getelementptr inbounds %struct._xmlNode, %struct._xmlNode* %23, i32 0, i32 1, !dbg !1121",global,i32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,717+,=,argument,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",global,_xmlNode*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,717,=,argument,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",global,_xmlC14NCtx*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,722,=,unkonwn,unprecessed,"  %30 = getelementptr inbounds %struct._xmlC14NCtx, %struct._xmlC14NCtx* %29, i32 0, i32 8, !dbg !1127",global,i32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,732,=,function,_xmlList*,xmlListCreate,global,_xmlList*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,742,!=,unkonwn,unprecessed,"  %41 = getelementptr inbounds %struct._xmlC14NCtx, %struct._xmlC14NCtx* %40, i32 0, i32 9, !dbg !1144",global,i8**,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,746,!=,unkonwn,unprecessed,"  %51 = getelementptr inbounds i8*, i8** %48, i64 %50, !dbg !1155",global,i8*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,751,!=,function,i32,xmlStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,752,!=,function,i32,xmlStrEqual,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,758+++,!=,unkonwn,unprecessed,"  %98 = call i32 %91(i8* %94, %struct._xmlNode* %96, %struct._xmlNode* %97), !dbg !1190",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,758++,!=,unkonwn,unprecessed,"  %85 = getelementptr inbounds %struct._xmlC14NCtx, %struct._xmlC14NCtx* %84, i32 0, i32 1, !dbg !1190",global,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,758+,!=,function,i32,xmlC14NIsXmlNs,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,758,!=,function,_xmlNs*,xmlSearchNs,global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,760,!=,argument,i32,"xmlExcC14NProcessNamespacesAxis(_xmlC14NCtx* ctx ,_xmlNode* cur ,i32 visible )",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,763,!=,function,i32,xmlC14NVisibleNsStackFind,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,766,=,function,i32,xmlStrlen,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,774,!=,unkonwn,unprecessed,"  %138 = getelementptr inbounds %struct._xmlNode, %struct._xmlNode* %137, i32 0, i32 9, !dbg !1234",global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,780+,!=,function,i32,xmlC14NIsXmlNs,global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,780,!=,function,_xmlNs*,xmlSearchNs,global,_xmlNs*,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,781++,!=,unkonwn,unprecessed,"  %176 = call i32 %169(i8* %172, %struct._xmlNode* %174, %struct._xmlNode* %175), !dbg !1260",global,i32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c14n.c,781+,!=,unkonwn,unprecessed,"  %163 = getelementptr inbounds %struct._xmlC14NCtx, %struct._xmlC14NCtx* %162, i32 0, i32 1, !dbg !1260",global,i32,"(i8*, _xmlNode*, %struct._xmlNode*)* null",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
